1056220	1056056	15
1056396	1056220	15
2121460	2121437	15
2121555	2121511	15
1077215	1077163	15
1077390	1077231	15
1077760	1077114	15
2127241	2127134	15
2127281	2127113	15
2127308	2127207	15
2127420	2127308	15
2127531	2127308	15
1085179	1085084	15
2133854	2133834	15
1085936	1085084	15
1085936	1085732	15
52828	52712	15
52951	52828	15
52996	52951	15
3203913	3203808	15
60224	60007	15
60251	60167	15
60497	60430	15
2158545	2158156	15
2158633	2157797	15
2158633	2158365	15
2158908	2158052	15
2158908	2158365	15
2158943	2158052	15
61800	61681	15
1112050	1111601	15
1112182	1111601	15
1234216	14961	15
2163467	2163390	15
2163510	2163467	15
3218395	3218361	15
74343	74289	15
2173343	1089515	15
3227183	1074703	15
81777	3159836	15
81932	81733	15
81939	81800	15
82242	81932	15
82242	82164	15
1134021	1133961	15
1134074	1134021	15
1134148	1133931	15
1134199	1133900	15
1134237	1134222	15
3231728	3159836	15
3231953	3231772	15
2184648	2184631	15
2189929	2189912	15
2189933	2189912	15
1144952	1144914	15
1144979	1144801	15
2194761	2173343	15
2195091	1089515	15
98390	98069	15
3251692	3251536	15
3251704	3251692	15
3251890	3251536	15
1155412	1155367	15
109250	108984	15
109264	108984	15
2206640	2206610	15
2206690	2206610	15
2207003	2206532	15
2207128	2207030	15
2207415	2207280	15
2207452	2207128	15
2208222	2207128	15
2208580	2207128	15
2208709	2207280	15
2208709	2207871	15
2208862	2206640	15
2208924	2207085	15
2209058	2206741	15
3261119	1234216	15
2214123	2206741	15
2215603	14961	15
2215603	2215420	15
2216092	2215536	15
2216092	2215591	15
2216159	14961	15
2216159	2215982	15
2216159	2216022	15
1175106	1175068	15
3286475	94083	15
2228905	2206741	15
2228905	2207003	15
1181194	1181152	15
1181194	1181173	15
1181216	1181173	15
1181253	1181216	15
133180	133041	15
133265	2158365	15
2236333	2236250	15
2236345	2236264	15
2236345	2236342	15
2236405	2236369	15
2236425	2236345	15
2236425	2236369	15
2236431	2236356	15
2236431	2236404	15
2236465	2236342	15
2236495	2236369	15
2236523	2236369	15
2236523	2236431	15
2236554	2236250	15
2236554	2236405	15
2236563	2236431	15
1188614	1188487	15
3287255	2194761	15
3287322	3221705	15
2121416	2121593	15
2121416	2121605	15
147219	1132839	15
147293	1132839	15
1201472	1201347	15
1202179	1202162	15
161734	161725	15
1210465	1234216	15
1210562	1210465	15
1210562	1210471	15
1210562	1210495	15
1210630	2157910	15
1210630	3221327	15
1210630	2206741	15
1210766	1210495	15
1210840	1934873	15
1210840	1210562	15
1210840	1210612	15
170693	170639	15
170770	170693	15
3319021	2236465	15
3319099	2236465	15
1226896	94083	15
2277215	60007	15
2277215	1112050	15
2277215	2207106	15
2277314	2277174	15
2278157	2277502	15
1229588	1229585	15
1229597	1229585	15
1230179	1230985	15
2279390	2157797	15
2279390	2279148	15
2279624	2277083	15
3329374	3329280	15
1234132	1234093	15
1234232	1234093	15
1234253	1233997	15
1234273	1234232	15
1238739	1238872	15
2288514	2289889	15
2288608	2288503	15
2288739	3221327	15
2288739	2216068	15
2288739	1210471	15
2288739	1210495	15
2288739	2288608	15
2288820	2288703	15
2288866	2288820	15
2288883	2289803	15
2288908	2288830	15
2288989	2289803	15
2288989	2288908	15
2288996	2289519	15
2288996	2288503	15
2288996	2288739	15
2289010	2288820	15
2289073	2288503	15
2289141	2289010	15
2289153	2277403	15
2289153	2157910	15
2289153	2158365	15
2289153	2983355	15
2289153	2216068	15
2289153	2236501	15
2289153	3287322	15
2289153	1210495	15
2289153	166132	15
2289153	2279390	15
2289188	2288514	15
2289188	2288989	15
2289222	2289153	15
2289256	2288608	15
2289256	2289073	15
2289297	2289010	15
2289323	2289073	15
2289323	2289153	15
2289323	2289256	15
2289355	2289153	15
2289368	1934873	15
2289368	2214123	15
2289368	3287322	15
2289368	2288916	15
2289368	2289323	15
2289368	2289355	15
2289387	2289168	15
2289416	2288866	15
2289435	2983355	15
2289435	2216159	15
2289435	2277215	15
2289435	2279390	15
2289435	2289083	15
2289435	2289355	15
2289459	2289519	15
2289459	2289200	15
2289459	2289416	15
2289627	2289889	15
2289627	2236523	15
2289763	2289803	15
2289763	2288608	15
2289763	2289168	15
2289763	2289355	15
2289793	2289519	15
2289793	2288996	15
2289793	2289188	15
2289817	2289519	15
2289817	2288608	15
2289817	2289200	15
2289817	2289627	15
2289846	2288503	15
2289846	2288739	15
2289846	2288996	15
2289846	2289168	15
2289846	2289297	15
2289846	2289387	15
2289868	2288739	15
2289868	2289010	15
2289868	2289416	15
2289894	2288883	15
2289894	2288989	15
2289944	2289141	15
2289961	2288503	15
2289961	2289763	15
2290038	2288866	15
2290038	2288996	15
2290038	2289052	15
2293413	2293588	15
2293472	2293401	15
2293513	2157910	15
2293513	1234216	15
2293513	2293588	15
2293513	2289435	15
2293648	2293672	15
2293661	2293453	15
2293706	1210840	15
2302051	2301850	15
2302135	2301875	15
2302135	2301650	15
2302135	2302051	15
2302144	2301506	15
2302144	2302017	15
2302177	2301617	15
2302592	2302960	15
1255646	1255630	15
209222	209210	15
3357972	60430	15
3357972	81777	15
3357972	2206690	15
3357972	2207128	15
3357972	2251584	15
3358195	81777	15
3358195	3329280	15
3358609	2157797	15
3358609	3231669	15
3358609	2296151	15
3358677	3358609	15
3358885	3357972	15
215297	214358	15
215789	214358	15
215907	3258450	15
215907	214358	15
3362209	3362185	15
220003	219880	15
220084	219915	15
220124	220084	15
2319856	99132	15
2320229	2320105	15
2320264	2320229	15
4421917	2289153	15
229005	2289153	15
2327503	2216159	15
2327503	2277215	15
2327653	1210630	15
2327990	2327620	15
2328067	1210630	15
2328067	2289153	15
2328067	2327990	15
2328234	2206741	15
2328234	2207003	15
2328234	2293513	15
2328234	2328170	15
232026	2236465	15
232129	232026	15
232907	2983301	15
233026	232907	15
233045	232957	15
233091	3261119	15
233091	166378	15
233091	1234273	15
233316	233026	15
233410	2983355	15
1282190	1132839	15
2338737	2228905	15
2338737	2279390	15
2338737	3358609	15
2664945	1234216	15
4461351	2289793	15
4461351	2289846	15
2364345	2364309	15
2364486	2364345	15
2364508	2364309	15
4462997	4462763	15
1094497	1094703	15
1325599	1325578	15
2374825	2374562	15
279695	2289153	15
279749	279695	15
287929	287886	15
1337304	1337267	15
1337306	1337304	15
1337351	1337267	15
1337351	1337304	15
1338255	1338211	15
290709	290662	15
291029	290709	15
291029	290795	15
2391901	2391775	15
1344282	1344267	15
2396538	1111675	15
2396538	2206741	15
2396554	3358609	15
2396581	2396566	15
1348893	1234216	15
1364592	1134074	15
1364592	2289153	15
1364592	2327586	15
1364592	1344267	15
1364740	1364592	15
1364887	1364565	15
1365163	1364887	15
3464055	3463930	15
3464185	3464055	15
3464287	3464247	15
2594574	2289435	15
1373016	3319021	15
3477476	98069	15
3477476	1341078	15
1384631	60517	15
1384942	1384631	15
1384949	1384631	15
1384962	1384631	15
1384962	1384942	15
1385008	1384632	15
1385067	82242	15
1385067	1210630	15
1385067	1384942	15
1385126	2110673	15
1385126	3159674	15
1385126	81894	15
1385126	2228905	15
1385141	1384631	15
2434376	2434082	15
338406	338389	15
341380	2288739	15
341380	2293413	15
3377520	3377499	15
343093	2798649	15
343094	2206741	15
343094	2277215	15
346390	2173343	15
346390	2289052	15
346390	2289153	15
346390	2338737	15
233061	233091	15
1402873	1402742	15
2453904	2453470	15
234832	234761	15
60171	3329280	15
2333028	2173343	15
3731326	1234216	15
1420934	1420829	15
1421062	1420829	15
376254	375143	15
376254	375490	15
376331	375490	15
376331	375887	15
3526597	1210630	15
3526678	3526949	15
3526756	3526678	15
3526891	3526949	15
3527028	2288739	15
3527028	3526756	15
3527028	3526891	15
1430255	3258450	15
2478880	60007	15
2478880	60430	15
2478880	3231728	15
2478880	3357972	15
2478881	81733	15
2479013	2478883	15
2479136	2479013	15
2479182	81777	15
2479182	1132420	15
1433051	3476495	15
1433051	1432908	15
1433078	1433007	15
1433149	1433119	15
2327964	1234216	15
2327964	1210840	15
2327964	2288739	15
2327964	1364592	15
1434729	376254	15
1434729	1434707	15
1434776	1434729	15
3532624	3532379	15
392372	391989	15
3542244	2983301	15
3542244	2214123	15
3542244	2216159	15
3542394	3542338	15
2500212	2121416	15
2500212	2499985	15
3549444	2251584	15
3550046	3550108	15
3550118	3550334	15
3550118	3551006	15
3550196	3550599	15
3550196	3550064	15
3550221	3550971	15
3550221	3550046	15
3550271	3550108	15
3550428	3550156	15
3550546	3550221	15
3550575	3550271	15
3550615	3551006	15
3550615	3550064	15
3550689	3550428	15
3550704	60079	15
3550704	1402873	15
3550704	3550108	15
3550704	3550118	15
3550826	3550156	15
3550849	3550971	15
3550849	3550196	15
3550890	3550575	15
3550890	3550615	15
3550890	3550826	15
3550950	1385067	15
3550950	1385126	15
3550950	3550639	15
3551048	3550271	15
3551048	3550428	15
3551048	3550950	15
405723	406754	15
405723	405639	15
405891	405639	15
406046	405723	15
406108	405887	15
406364	405888	15
406534	405639	15
2505033	2504948	15
3557455	3557782	15
3557615	3557455	15
2509517	2302944	15
416282	416162	15
416282	416205	15
416373	2207003	15
416397	3550890	15
416469	416205	15
416469	416373	15
416506	2121416	15
416506	1245534	15
416506	2296304	15
416506	2396538	15
416506	2396549	15
416530	416373	15
416631	416162	15
416631	416282	15
416685	416162	15
416685	416282	15
1470177	1470142	15
1470316	2214123	15
1470316	1234144	15
1470316	1234288	15
1470316	2293513	15
1470316	1251448	15
1470316	279695	15
1470376	1234288	15
1470376	1237148	15
1470376	1470130	15
1470376	1470276	15
1818505	416506	15
1474463	60445	15
1474463	3358609	15
426026	2158365	15
1475122	416506	15
1475122	1474463	15
427010	426772	15
428996	229005	15
428996	232907	15
428996	1991735	15
429062	1210630	15
429062	2288739	15
429299	429114	15
1480390	2983355	15
1480446	1480404	15
1470195	1470232	15
3579608	3579420	15
3579731	3579420	15
434510	2479182	15
434554	434510	15
3584851	3557475	15
2537040	2536529	15
440201	2288739	15
440584	1234216	15
440584	440220	15
440728	2158365	15
440728	2983301	15
440728	2207003	15
440728	2328234	15
440728	3746622	15
440797	440887	15
440858	440094	15
440858	440584	15
440858	440797	15
443407	443192	15
2543330	2542896	15
449622	2207003	15
449622	3358609	15
1498822	1498407	15
452060	451897	15
452257	451897	15
452449	452060	15
453292	451863	15
453292	452338	15
2550845	2550706	15
2552178	3286475	15
2552178	1810406	15
3603091	2427292	15
1506052	1506023	15
3603260	3603091	15
3603962	449622	15
3604079	1421062	15
2556872	2556664	15
463073	2478881	15
2560337	2560328	15
463289	81777	15
463370	60007	15
463370	60517	15
463370	81777	15
463370	94083	15
463370	60171	15
463370	463342	15
463654	60007	15
463654	463248	15
473066	3231728	15
473066	3291204	15
3620142	2289153	15
3620376	3358609	15
3620376	416506	15
3620757	3357972	15
3620757	3358609	15
3620757	3620746	15
1524479	1524650	15
1524697	376254	15
1524697	1434729	15
1525065	410351	15
1525096	1524697	15
1525176	1524733	15
1525263	1525210	15
1525346	1525032	15
1526441	1526369	15
2575661	2121416	15
2575686	2575661	15
2575920	209255	15
2575999	2575737	15
3626039	2328234	15
3626367	3626144	15
429945	94083	15
430086	94083	15
430086	430072	15
2581021	2580699	15
1532568	3319021	15
1532568	2536529	15
2581177	2581021	15
486565	486540	15
486565	486553	15
2586380	341380	15
2586380	346390	15
2586401	2288739	15
2586401	2289153	15
2586401	440728	15
2586457	2586379	15
1545407	1545392	15
497192	496846	15
2594372	1210840	15
2594372	2288739	15
2594372	270485	15
