60517	60163	46
2288989	2288883	46
2289153	2288866	46
2289435	2288514	46
2289944	2289627	46
3343759	3343493	46
2301850	2301617	46
4461351	2288643	46
3550890	3550064	46
2509593	2509517	46
3626675	3626039	46
1559353	1558844	46
1600895	1600162	46
685948	2289153	46
2798569	343089	46
2798815	2798395	46
2834239	2833842	46
1348407	1348893	46
1524932	1525102	46
1819087	1818925	46
1935670	1934889	46
2020836	2730916	46
3073270	3073176	46
2053199	2053312	46
2053923	2288739	46
2053923	685948	46
2053923	685998	46
3126985	3126660	46
