2236465	2236398	45
2289435	2288989	45
2289435	2289256	45
2302185	2301617	45
3358609	3358195	45
3550704	3550064	45
1600895	1599817	45
2731296	2730997	45
686683	685998	45
2798130	343089	45
2798569	343094	45
1764883	1764584	45
2834239	724267	45
2834239	2833578	45
2845983	2845484	45
1818246	1818505	45
1831446	1831414	45
2895247	2894896	45
1913697	3550704	45
867800	866850	45
868216	866397	45
1934889	1934873	45
1559160	2849934	45
2019550	2020200	45
2020836	2019550	45
686728	686589	45
343088	343135	45
