2121708	2121555	21
1077231	1076925	21
2133915	2133834	21
60430	60167	21
2158156	2157878	21
1112050	1111275	21
74289	74094	21
1134046	1133961	21
1134051	1134021	21
1134051	1134046	21
1134074	1134051	21
1134199	1134074	21
2189933	2189929	21
1238872	1237702	21
94083	2183102	21
1144952	1144881	21
2194761	2133834	21
99995	98069	21
3252054	3251731	21
2207106	2206862	21
2207128	2206862	21
2207452	2206610	21
2208709	2206813	21
2208862	2207452	21
2215999	2215591	21
2216192	2216068	21
2216192	2216092	21
2228905	94083	21
133097	133041	21
133225	133180	21
133352	2158156	21
133352	133231	21
133352	133319	21
2236369	2236264	21
2236398	2236250	21
2236465	2236264	21
2236495	2236336	21
1207022	1206974	21
1207041	1207022	21
161886	161734	21
1212976	1212835	21
166551	166202	21
2277215	81777	21
2277314	2278040	21
2277314	2277089	21
2278009	2278040	21
2279390	3261119	21
2280508	2277403	21
2280508	2277089	21
1234144	1234216	21
1234288	1234144	21
2288503	2289889	21
2288514	2288503	21
2288739	2206741	21
2288739	2215603	21
2288739	2216159	21
2288866	2288503	21
2288883	2288703	21
2288989	2288503	21
2288996	2288883	21
2289010	2288703	21
2289141	2288464	21
2289141	2288503	21
2289141	2288866	21
2289153	1210465	21
2289153	2288608	21
2289168	2289052	21
2289188	2289010	21
2289188	2289153	21
2289200	2288514	21
2289200	2289052	21
2289200	2289141	21
2289256	2288996	21
2289256	2289188	21
2289256	2289200	21
2289416	2289519	21
2289435	2207003	21
2289435	2288608	21
2289435	2288908	21
2289435	2289073	21
2289627	2288703	21
2289627	2288883	21
2289627	2288989	21
2289763	2289200	21
2289763	2289387	21
2289793	2288464	21
2289793	2288503	21
2289817	2288989	21
2289817	2289368	21
2289817	2289763	21
2289846	2288464	21
2289846	2288883	21
2289846	2289010	21
2289846	2289627	21
2289868	2289368	21
2289944	2288830	21
2289944	2289200	21
2289961	2289256	21
2293648	2293513	21
2302021	2301875	21
3358609	2110673	21
3358609	2280538	21
220124	219980	21
229005	228852	21
2327503	2289153	21
2327503	2293513	21
2327653	1210840	21
2327743	2327653	21
2328042	2327503	21
2328234	1210630	21
2328234	2328208	21
233410	233336	21
2333132	2332966	21
2333230	2333171	21
2338737	2214123	21
2338780	2338737	21
4461351	2288830	21
4461351	2288866	21
4461351	2289256	21
279695	279683	21
2318555	2318589	21
290887	290805	21
290946	290805	21
1364887	1364592	21
1384631	81777	21
1384641	1384632	21
1385008	1384631	21
1385126	60430	21
1385126	60517	21
2328190	2327503	21
343089	2798973	21
343135	343093	21
60171	2207003	21
375887	375122	21
3526891	3526678	21
2478880	3231772	21
2478881	81894	21
2478881	3231772	21
2479182	3358609	21
2479288	2478880	21
2479288	2479182	21
1433051	2289153	21
1433051	1432880	21
2327964	2327743	21
3532560	3532379	21
1439288	1439277	21
3542244	1234216	21
3550271	3550221	21
3550890	60007	21
3551048	3550704	21
405887	405639	21
416373	2110673	21
416373	416282	21
416506	60517	21
416506	3550046	21
416631	416397	21
416685	416373	21
1470156	1470142	21
1470246	1470156	21
1470276	1470232	21
1470316	1470276	21
3550294	3550950	21
427242	427010	21
1470023	1469960	21
440728	2215603	21
449622	449569	21
3603251	3603140	21
3603962	2207003	21
463103	463073	21
2319938	2320286	21
1525438	1524840	21
3626039	3357972	21
3626367	3626229	21
3626675	3626529	21
3626891	3626039	21
3626891	3626675	21
430086	1132839	21
2580878	2580794	21
2580948	2580878	21
1532568	98069	21
2586379	2289153	21
2586380	2328234	21
2586389	2586379	21
2594372	1237099	21
2594372	2289153	21
1831504	1385067	21
1558563	2207003	21
1558629	1558563	21
1558844	3357972	21
1558844	416506	21
2607858	2607749	21
1559353	60007	21
1559353	2396554	21
1559353	1385067	21
3667357	2251584	21
2622074	1210630	21
1596430	18944	21
1596853	1596445	21
2363794	2363803	21
1600012	1599725	21
1600012	1599817	21
1600035	1599705	21
1600162	1599781	21
1600614	1600294	21
1600866	1599705	21
1600895	1600844	21
1601090	1600035	21
2654109	2654000	21
3703974	473066	21
3705699	2214123	21
3705699	1831504	21
3705832	3705354	21
1610469	1610382	21
3711392	3550704	21
2663646	1471610	21
2674798	234832	21
2680060	2622074	21
2680101	2680047	21
3731283	2289153	21
3731344	3746622	21
3731344	3731309	21
2195078	2194761	21
3737594	3737544	21
2289333	2289519	21
2289333	2289817	21
1646894	1646623	21
3746957	3746622	21
3755453	1524697	21
1661301	215907	21
3759728	2301850	21
3759728	2301960	21
1676876	81777	21
1676876	2663646	21
1677073	3737594	21
279632	279755	21
2730916	2123672	21
2730916	2328234	21
2730916	1385067	21
2730916	1600162	21
2731044	2730929	21
2731081	2730852	21
2731116	2731044	21
2731121	2731044	21
2731296	2731194	21
2500220	2500212	21
637440	3227183	21
649868	1076925	21
2754297	2754176	21
2731053	2730916	21
2756546	1991735	21
663575	2302592	21
685948	2215603	21
685998	2328067	21
685998	1432932	21
686589	2289153	21
686639	686140	21
686683	2288739	21
686683	2289153	21
686683	686558	21
1735684	1735667	21
1735727	1735600	21
1735777	1735667	21
687311	687232	21
2327528	2327503	21
2327528	2328067	21
2327528	2327964	21
1384907	1384631	21
2213833	2213925	21
2798130	2798973	21
2798130	343061	21
2798130	2798044	21
2798317	343094	21
686761	685998	21
686761	686244	21
2798560	343093	21
2798569	2798044	21
2798815	343093	21
2799275	343035	21
2799275	343135	21
2799275	2798815	21
2799438	2798569	21
2799507	2798395	21
2799558	343094	21
2799558	2798057	21
2799906	2798270	21
2799906	2799275	21
2799941	2798317	21
2800395	2798670	21
707039	3358609	21
709146	1471610	21
709146	1677073	21
709758	709894	21
233176	232824	21
1525102	410251	21
1525102	1524479	21
1525102	1525032	21
1525102	2363794	21
3550339	3550849	21
