3156592	3156449	16
14958	14734	16
14996	14961	16
2121684	2121511	16
2123672	2123633	16
1076925	1076922	16
1077114	1076925	16
1078212	1077678	16
2127487	2127134	16
2133874	2133854	16
1085544	1085084	16
1085732	1085084	16
1085936	1085544	16
52996	52640	16
1104344	1104318	16
60150	60007	16
60365	60079	16
60430	60414	16
60517	60150	16
2158016	2157910	16
2158156	2158104	16
2158673	2157910	16
2158908	2157797	16
2158943	2157878	16
71486	71340	16
1121308	1121126	16
2173343	2983355	16
81748	81655	16
81777	81663	16
81939	81777	16
82164	81777	16
1132420	3159836	16
3230575	3230480	16
1133900	18944	16
1134021	1133931	16
1134074	1134016	16
1134105	1134016	16
1134199	1133931	16
1134199	1133999	16
1134222	1133961	16
2194761	2133915	16
2195091	2194979	16
98077	98069	16
99607	98799	16
3251839	3251536	16
3251890	3251704	16
3252109	3251536	16
3252109	3251704	16
1155439	1155412	16
109032	109004	16
109264	109250	16
2206741	81777	16
2206862	2206451	16
2207003	2206451	16
2207003	2206898	16
2207128	2206451	16
2207128	2206610	16
2207280	2206741	16
2207295	2207128	16
2207415	2206640	16
2207980	2207711	16
2208580	2206690	16
2208614	2207003	16
2208614	2207106	16
2208709	2207030	16
2208862	2207030	16
2208924	2206610	16
2208924	2207415	16
2214123	3221475	16
2215603	2214123	16
2215854	2215603	16
2215999	1234216	16
2216022	2215603	16
1175085	1175068	16
1181216	1181152	16
1181285	1181173	16
133231	2157910	16
133319	133041	16
133319	133225	16
2234789	2234420	16
2236465	2236333	16
2236523	2236362	16
2236523	2236501	16
3287322	1234216	16
3287322	3287197	16
1202191	1202183	16
1202204	1202179	16
2252098	2251802	16
2252098	2252053	16
1207022	1207001	16
1210612	1210495	16
1210630	2158365	16
1210759	1210630	16
1210794	1210766	16
166132	1134105	16
166424	166132	16
166519	166132	16
166551	166299	16
2277083	2207003	16
2277215	1132420	16
2277502	2207003	16
2278009	2277403	16
2278157	2277174	16
2278157	2277520	16
1230179	1229618	16
2278823	2278040	16
2279390	2158156	16
2279390	2214123	16
2279390	2216159	16
2280538	2207003	16
2280538	2277083	16
2280639	2277314	16
1234232	1233997	16
2288739	2289803	16
2288816	2236465	16
2288820	2289889	16
2288883	2289889	16
2288883	1210630	16
2288883	2288608	16
2288996	2288703	16
2288996	2288866	16
2289010	2288464	16
2289073	2288703	16
2289153	2983301	16
2289153	2207415	16
2289153	2236465	16
2289188	2288883	16
2289200	2288643	16
2289222	2289188	16
2289323	2289519	16
2289323	2289052	16
2289368	2289168	16
2289416	2288514	16
2289416	2289200	16
2289435	2288649	16
2289435	2289222	16
2289459	2288830	16
2289459	2289368	16
2289627	2289188	16
2289763	2288643	16
2289763	2289323	16
2289763	2289459	16
2289793	2288703	16
2289793	2288883	16
2289793	2289416	16
2289817	2288883	16
2289817	2289416	16
2289846	2288989	16
2289846	2289073	16
2289846	2289256	16
2289846	2289817	16
2289868	2289519	16
2289944	2289519	16
2289944	2288989	16
2289944	2289793	16
2289944	2289846	16
2289944	2289868	16
2289961	2288830	16
2289961	2289200	16
2289961	2289846	16
2290031	2288739	16
2290031	2289153	16
2290038	2289846	16
194561	194498	16
2293513	2214123	16
2293513	2121416	16
2293542	2293672	16
3343960	3343146	16
2296452	2296151	16
2301650	2301529	16
2302051	2301705	16
2302051	2301983	16
2302135	2301983	16
2302135	2302017	16
2302185	2301529	16
2302185	2302051	16
2302995	2302592	16
2303250	2302995	16
209222	209116	16
3357972	3147568	16
3357972	2207106	16
3357972	3357943	16
3358195	2206741	16
3358339	3357972	16
3358609	1111275	16
3358609	82242	16
3358609	2207106	16
3361464	3231772	16
3362168	3361981	16
220084	219980	16
220084	220080	16
2319856	99607	16
2320049	2319856	16
228977	228852	16
2327653	2288739	16
2328067	2288739	16
2328234	3358609	16
233026	2983301	16
233336	232957	16
233378	232907	16
233378	233026	16
2338737	2327503	16
1291882	1291849	16
2364129	2363667	16
4461351	2288503	16
4461351	2288989	16
4461351	2289010	16
4461351	2289868	16
2364309	2363571	16
1094497	1094920	16
2374562	2374515	16
279695	2158365	16
279755	279660	16
288058	287886	16
1337339	1337309	16
290805	290709	16
290875	290805	16
290946	290875	16
2396538	1112050	16
2396579	2396569	16
1348893	2327503	16
1348893	1348558	16
1349056	1348408	16
1364592	1134105	16
1365034	1364565	16
3746622	2289153	16
3464185	3463689	16
3476495	1364592	16
1384639	60007	16
1384864	1384631	16
1385067	2158156	16
1385067	3231728	16
1385126	2158156	16
1385126	3231728	16
1385126	2277215	16
1385126	3361282	16
1385141	1384632	16
338392	338390	16
338406	338390	16
341173	341059	16
341505	341363	16
343094	2798973	16
343129	343094	16
346774	346390	16
348368	348044	16
351075	351010	16
2454700	2454683	16
60171	60414	16
60171	1384639	16
366531	94083	16
2333028	2333230	16
1421090	1420977	16
1421090	1421021	16
3527028	3526814	16
1430255	215907	16
2478880	81777	16
2478880	1385126	16
2478881	81777	16
2478881	1385008	16
2478883	2478878	16
2479182	3231728	16
2479288	2478883	16
1431848	1431742	16
1432869	1432880	16
1432932	2288739	16
1432932	2289153	16
1433051	1234216	16
1433051	2215603	16
1433051	2288739	16
1433051	1432966	16
1433051	1433003	16
