2121708	2121460	30
2158413	2157910	30
81894	81733	30
1134074	1133900	30
1134074	1133999	30
1154987	1155027	30
2207003	2206690	30
2207085	2207003	30
2207415	2206451	30
2207452	2207106	30
2208580	2206451	30
1175085	1174903	30
133219	133097	30
133319	133265	30
1210471	1210465	30
166312	166132	30
166468	166312	30
2279390	2279319	30
2288830	2288464	30
2288866	2289519	30
2288908	2288464	30
2289052	2288464	30
2289153	2215603	30
2289256	2288503	30
2289256	2288514	30
2289256	2288883	30
2289763	2289010	30
2289793	2289435	30
2289846	2288830	30
2289846	2289052	30
2289944	2289153	30
2293513	2293472	30
3343493	3342875	30
3343759	3342922	30
2301617	2301506	30
2302185	2301960	30
2327653	2327620	30
233091	232907	30
4461351	2289052	30
2396581	2396549	30
1385126	3358609	30
2333028	2333171	30
3526672	3526597	30
3550704	2110673	30
405887	405793	30
416506	3357972	30
429299	428996	30
3579813	3579420	30
434510	416506	30
2580878	2580699	30
2594372	1433051	30
1558563	416506	30
3672132	3656645	30
3672321	3656645	30
1600513	1600294	30
3731283	233091	30
2289333	2289153	30
1677073	3358609	30
1677073	416506	30
2730975	2730916	30
2731116	2730916	30
2731124	2730852	30
2731124	2731044	30
2731296	2731210	30
2756626	2756546	30
2396573	2396569	30
686140	1433051	30
686683	686244	30
1735600	1735484	30
2800395	2800319	30
709146	3603962	30
709146	2786698	30
1525102	1524228	30
1764883	3319021	30
2821416	615793	30
724267	1991735	30
2825522	663575	30
3884989	3884981	30
2396563	2338737	30
1800624	1800539	30
1801078	1800539	30
2849934	2786698	30
1524932	1524412	30
1525215	1524349	30
1818528	1818246	30
1818843	416506	30
1819094	1818811	30
1819094	1819087	30
1824400	1824320	30
1824433	1824320	30
1832629	1831504	30
132441	3358609	30
2891849	3626367	30
2895090	2289153	30
2895090	1470316	30
2895266	1433051	30
2895266	2594372	30
2898897	2895266	30
1855476	1855147	30
2236308	1764942	30
1913697	3550890	30
1913697	416373	30
866987	866397	30
1935225	1935152	30
1935640	1935225	30
1935714	2895266	30
1935792	2289435	30
497706	497233	30
2991526	2991484	30
2991548	1824320	30
1943040	1942814	30
3000438	2288739	30
3000438	440728	30
908859	1677073	30
3007297	2288739	30
3007383	3007297	30
3012372	3012493	30
1992235	1991735	30
2009497	2009098	30
2009857	2009098	30
1559160	81777	30
1559160	343089	30
1559160	2845703	30
2019741	2157797	30
2019895	2019507	30
2020580	2019895	30
2020836	2849934	30
2020898	2020836	30
2021004	2020200	30
686728	2895266	30
3073131	3073047	30
451796	452615	30
2034557	2034555	30
2053923	707039	30
3125740	685948	30
3126660	3886420	30
3126868	3126398	30
1480363	1480390	30
