2121684	2121460	22
60167	60007	22
2158413	2158365	22
2158545	2157910	22
2983355	1234216	22
1134237	1134021	22
99607	99100	22
109032	108984	22
2207106	2207030	22
2207280	2207128	22
2207415	2206690	22
2208862	2207128	22
2216192	2215603	22
2228906	2228905	22
133265	133041	22
133352	133225	22
3284552	3283863	22
2236369	2236345	22
2236554	2236345	22
3287322	3287169	22
1202163	1202162	22
1202191	1202162	22
1210783	1210471	22
166299	166202	22
166378	166299	22
166468	166299	22
2277083	2277403	22
2277215	2207415	22
2277314	2277215	22
2279218	1210630	22
2279319	2279148	22
1234253	1234216	22
2288503	2288643	22
2288514	2288703	22
2288830	2289889	22
2288830	2288503	22
2288883	2288464	22
2289010	2288514	22
2289153	2206741	22
2289153	2216159	22
2289188	2289073	22
2289200	2288703	22
2289200	2288883	22
2289256	2288703	22
2289256	2288464	22
2289297	2289052	22
2289368	2289188	22
2289387	2288703	22
2289416	2289141	22
2289435	2215603	22
2289435	2289168	22
2289627	2289200	22
2289763	2288703	22
2289763	2289416	22
2289793	2288830	22
2289846	2288703	22
2289868	2289052	22
2289868	2289435	22
2290038	2289435	22
2293513	2158365	22
2293513	2293672	22
2293706	2293661	22
3343997	3343493	22
2301705	2301506	22
2301960	2301705	22
2301983	2301875	22
2302021	2301960	22
3358609	3231728	22
3358609	3357943	22
3358609	3358516	22
2319856	98069	22
228977	228963	22
2327743	2327586	22
2328067	2327743	22
2328208	2327586	22
2328234	2327620	22
233410	1234216	22
4461351	2288739	22
279695	1210840	22
290946	290887	22
4495924	3286475	22
1364592	1210840	22
1364887	1364806	22
1365163	1364806	22
1385008	1384639	22
1385067	3159836	22
1385067	2206741	22
1385067	1210840	22
1385067	3357972	22
341380	2293513	22
341380	341173	22
343093	343061	22
60171	60167	22
1421004	1420896	22
3526814	3526597	22
2478880	3358609	22
2479013	2478878	22
2479182	1385126	22
1432932	1432880	22
1433149	1433051	22
2327964	2327620	22
2327964	2328208	22
1439288	1439460	22
3550046	3550971	22
3550156	3551006	22
3550271	3550196	22
3550849	3550156	22
3550890	60171	22
405888	405639	22
2509593	2302592	22
416373	60445	22
416373	3358195	22
416373	1385067	22
416373	1385126	22
416506	1132420	22
416506	2207415	22
416506	3550064	22
1470316	2664945	22
1470376	1470246	22
1470376	1470270	22
429062	1234216	22
429062	233091	22
1470023	1469959	22
1470195	1470276	22
440380	440201	22
2550852	2550845	22
2552178	1132839	22
463370	1385126	22
463654	463103	22
473066	3358609	22
3620142	233091	22
3620142	440728	22
3626675	3626229	22
2581127	2580699	22
1532568	3477476	22
2586380	1210630	22
497392	497073	22
1832222	1831504	22
1832475	1832222	22
434479	434510	22
1558844	2206741	22
1559353	416373	22
1569516	1569425	22
2622074	133097	22
2622184	2622078	22
1595388	1595185	22
1596430	1364592	22
1600162	2327503	22
1600513	1364592	22
1600844	1599470	22
1600866	1600294	22
3703974	3703943	22
3705699	2338737	22
3705699	346390	22
3705800	3705494	22
3705832	3705447	22
3711088	3550046	22
3711171	3711088	22
3711392	3711320	22
2664992	2664945	22
2674798	2674760	22
2542981	2543181	22
2677396	2677348	22
2677685	2677396	22
2679960	2679809	22
2680127	2680060	22
3731239	3731326	22
1646931	1646894	22
3746882	3746622	22
3750797	3750675	22
3755432	1524697	22
3755626	3755222	22
1661301	3258450	22
1661301	1430255	22
1676876	3358609	22
1676876	473066	22
1677073	1677052	22
2730916	2288739	22
2730916	416506	22
2730916	2580948	22
2730916	1378568	22
2730997	2730929	22
2731044	2730947	22
2731210	2731116	22
2731296	2327503	22
2731296	2581177	22
2731296	2731081	22
2884287	3286475	22
4477614	1157883	22
2731053	2731296	22
1710427	1710164	22
2207579	2206741	22
664869	1238872	22
2396573	3626039	22
463475	463370	22
685948	2338737	22
685948	1470316	22
685998	2207003	22
685998	2327503	22
686203	686140	22
686589	2288739	22
686639	685998	22
686683	1433051	22
686792	1432932	22
1735642	2731296	22
1735667	1735484	22
2786698	2396549	22
2786698	416506	22
2786698	3603962	22
2786698	3604079	22
2786698	3667357	22
1384775	1384631	22
1384775	1384632	22
1384907	1385067	22
2213833	2213776	22
2798395	2207003	22
2798815	2207003	22
2798815	2798670	22
1689809	1689044	22
2799275	343089	22
2799367	2798395	22
2799367	2798815	22
2799558	2798815	22
2799941	343035	22
2799941	2798044	22
2799941	2798670	22
2800319	2799558	22
2800395	2799367	22
707039	2338737	22
709758	588774	22
709993	588774	22
1525102	375122	22
3550339	3550971	22
1764420	1764351	22
1764726	2236465	22
1764795	1764614	22
1764795	1764726	22
1764883	440728	22
1764883	1532611	22
1764883	685948	22
719462	719200	22
722971	94083	22
724258	3705832	22
727798	1089515	22
2825356	663575	22
2825564	2825356	22
730897	730919	22
1345619	1345689	22
2833578	2214123	22
2834017	724267	22
2834190	1991735	22
2836298	792357	22
2396563	1111275	22
2396563	343135	22
2845484	2207415	22
2845484	2208709	22
2845484	2396554	22
2845484	343089	22
2845484	2396573	22
2845550	2845524	22
2845703	2845464	22
2845753	3603962	22
2845983	2207003	22
2846088	2845524	22
2846088	2845781	22
1348407	1348409	22
1801313	1801078	22
2849934	81777	22
2849934	2228905	22
2849934	3357972	22
1524932	1524650	22
1525215	1524228	22
1525332	1524840	22
2864421	1234216	22
2864421	3620142	22
1818246	3550890	22
1818246	3711392	22
1818460	3550890	22
1818481	1818393	22
1818811	2277215	22
1818811	2478881	22
1818843	1385126	22
1819016	1818460	22
1819094	1818481	22
1819182	1818505	22
1824246	1089515	22
1824246	3705699	22
1824320	2289153	22
1824320	229005	22
1824320	428996	22
1824320	440728	22
1824320	727798	22
2225781	2225161	22
1831446	1831358	22
1831548	1832222	22
1831641	1831358	22
1831665	1831414	22
1831665	1831548	22
1831839	1831446	22
1832250	1831665	22
1832629	1831665	22
132441	2479182	22
2894854	1824320	22
2894896	685998	22
2895012	1470376	22
2895090	2216159	22
2895090	1210465	22
2895090	3746622	22
2895090	3705699	22
2895164	2289153	22
2895164	685998	22
2895266	233176	22
2895266	2894989	22
2897198	1471610	22
2898897	1824407	22
2898918	1824320	22
2898972	3731283	22
2900655	2900634	22
2910209	3604079	22
824358	824140	22
825716	474955	22
826045	2396563	22
826045	823943	22
826821	825716	22
1882262	1881798	22
2236308	1764726	22
1885477	1234216	22
1885715	1885477	22
2943377	2237951	22
2958534	2396542	22
1913697	1818460	22
866397	1991735	22
866850	440728	22
866850	685998	22
866850	2895090	22
868012	866850	22
868181	867416	22
868552	867416	22
868597	866987	22
868625	866850	22
868909	867800	22
2542909	2542981	22
2974385	1991735	22
2974871	3705699	22
2983282	2983114	22
1935225	1934925	22
1935491	1935662	22
1935491	1935290	22
1935670	2215603	22
1935670	233091	22
1935670	686140	22
1935670	2895164	22
1935699	1935432	22
1935714	2289153	22
1935792	2216159	22
1935792	1934919	22
497706	496846	22
2595336	2730929	22
2991526	1824320	22
1942971	1942857	22
2020200	2158156	22
2999685	2999319	22
3000438	1345619	22
3000438	866397	22
3000438	1935670	22
906355	416506	22
908823	908647	22
908859	2228905	22
908859	2786698	22
3007713	3007383	22
3008654	2277215	22
3010868	3010860	22
3012372	3012300	22
917972	2731296	22
3020565	3020548	22
3026956	3026935	22
3522706	2536529	22
1999712	1999627	22
3009152	3008011	22
1558882	1559124	22
1559160	2277502	22
1559160	1558769	22
1559160	3705699	22
1559160	707039	22
2016613	2016571	22
2017340	2016725	22
1384967	81733	22
1384967	3231772	22
1384967	2288739	22
1384967	2478880	22
1384967	1384907	22
2019741	2157910	22
2019741	685948	22
2019741	707039	22
2019741	866397	22
2019741	3000438	22
2020242	2019702	22
2020466	2019741	22
2020641	2019702	22
2020836	60007	22
2020836	2328067	22
2020836	2396538	22
2020836	2586380	22
2020836	2731044	22
